ccode,y5,region,real_wage,homicide_rate,lifexp,stature,gdppc2011,avedu,polity2,population,co2emis_pc,so2emis_pc,biodiv,gini
36,1965,W. Offshoots,58.672334726,1.392,70.896,,18444,,10,,,,,
36,1970,W. Offshoots,80.764206098,1.73,71.568,178.4,21845,10.67,10,12660.16,3.055617,0.1140163,0.78915709,31.81844
36,1975,W. Offshoots,112.912376476,1.84,73.422,,23928,,10,,,,,
36,1980,W. Offshoots,99.905529902,1.916,75.066,,26184,11.95,10,14615.9,4.048558,0.1100104,0.78726792,39.33642
36,1985,W. Offshoots,115.980121546,1.984,76.02,,28413,,10,,,,,
36,1990,W. Offshoots,140.267993638,1.9,77.522,,31200,12.73,10,16956,4.680173,0.09326234,0.79220791,41.57151
36,1995,W. Offshoots,139.857332676667,1.66,78.77,,33908,,10,,,,,
36,2000,W. Offshoots,160.22980742,1.37,80.298,,39200,12.99,10,19053,4.675567,0.1238625,0.79567985,44.21973
36,2005,W. Offshoots,202.88457659,0.89,81.556,,43501,,10,,,,,
36,2010,W. Offshoots,,1,81.9,,45684,13.14,10,,4.524414,,0.81998539,
36,2015,W. Offshoots,,,,,48357,,,,,,,
40,1800,W. Europe,,,,,,,-10,3000,,,0.70756418,
40,1805,W. Europe,,,,,,,,,,,,
40,1810,W. Europe,,,,,,,-10,,,,0.71448342,
40,1815,W. Europe,,,,,,,-10,,,,,
40,1820,W. Europe,,,,163.7,2112,,-10,3369,0.02854257,,0.7129972,53.35227
40,1825,W. Europe,,,,,,,-10,,,,,
40,1830,W. Europe,,,,163.4,2425,,-10,3538,0.03883197,,0.70396219,
40,1835,W. Europe,,,,,,,-10,,,,,
40,1840,W. Europe,,,,164.8,2626,,-10,3716,0.08740521,,0.70424091,
40,1845,W. Europe,,,,,,,-10,,,,,
40,1850,W. Europe,,,,165.8,2861,,-6,3950,0.1636745,0.008112777,0.70305429,36.06522
40,1855,W. Europe,,,,,,,-6,,,,,
40,1860,W. Europe,,2.4,,166.4,3082,,-6,4235,0.4013327,0.01623497,0.70291809,
40,1865,W. Europe,,2.4,,,,,-4,,,,,
40,1870,W. Europe,,2.6,34.4,167.2,3229,3.201,-4,4520,0.4427147,0.02055931,0.70208947,
40,1875,W. Europe,,2.6,,,3421,,-4,,,,,
40,1880,W. Europe,,2.2,35,167.7,3604,3.436,-4,4941,1.300386,0.0495163,0.69765197,
40,1885,W. Europe,,2.2,,,3841,,-4,,,,,
40,1890,W. Europe,,,37.3,168.4,4236,3.94,-4,5394,0.6566912,0.04385663,0.69439275,
40,1895,W. Europe,,,,,4660,,-4,,,,,
40,1900,W. Europe,,,41.05,168.9,4997,4.627,-4,5973,1.258041,0.06499112,0.68917853,
40,1905,W. Europe,,,,,5357,,-4,,,,,
40,1910,W. Europe,3.31089143,,45.1,168.9,5705,5.313,-4,6614,2.361202,0.0949821,0.68534567,
40,1915,W. Europe,,,,,4600,,-4,,,,,
40,1920,W. Europe,14.416744286,1.8,,170.4,4183,5.924,8,6455,0.6183236,0.01959135,0.70603735,
40,1925,W. Europe,17.548460036,1.8,,,5838,,8,,,,,
40,1930,W. Europe,17.18886887,2,56.452,,6217,5.876,8,6684,0.7713593,0.02288322,0.71595858,
40,1935,W. Europe,15.0936655333333,2,,,5040,,-9,,,,,
40,1940,W. Europe,,1.6,,,6865,6.24,0,6705,0.3003108,0.01218574,0.73380698,
40,1945,W. Europe,43.1448244866667,1.6,62.6533333333333,,2990,,5,,,,,
40,1950,W. Europe,17.095437385,1.2,66.276,,6426,6.8,10,6935.1,0.8223233,0.02968287,0.74498877,37.70676
40,1955,W. Europe,16.5464161475,1.134,67.906,,8762,,10,,,,,
40,1960,W. Europe,20.6569272,1.016,69.548,177,11302,7.87,10,7047.437,1.193446,0.04749726,0.75691433,47.65733
40,1965,W. Europe,26.489910264,1.018,70.12,,13410,,10,,,,,
40,1970,W. Europe,37.168426788,1.37,70.678,177.5,16900,8.98,10,7467.086,1.851617,0.06365641,0.76431952,47.48093
40,1975,W. Europe,46.279701728,1.35,72.006,,20193,,10,,,,,
40,1980,W. Europe,43.757157756,1.496,73.164,178.8,23856,10.05,10,7549.433,1.889572,0.05093526,0.77330694,
40,1985,W. Europe,55.10077521,1.27,74.842,,25578,,10,,,,,
40,1990,W. Europe,77.29923102,1.38,76.064,,29292,10.77,10,7722.953,2.167261,0.009678623,0.78437294,31.45453
40,1995,W. Europe,109.757874364,1.008,77.402,,31582,,10,,,,,
40,2000,W. Europe,108.432854986667,0.81,78.816,,36363,11.24,10,8113.413,2.10501,0.003935182,0.78788416,
40,2005,W. Europe,,0.702,80.068,,38558,,10,,,,,
40,2010,W. Europe,,0.54,80.8,,40450,11.5,10,,2.158807,,0.79482987,
40,2015,W. Europe,,,,,41294,,,,,,,
44,1800,Latin America and Carib.,,,,,,,,27.35,,,0.99021601,
44,1805,Latin America and Carib.,,,,,,,,,,,,
44,1810,Latin America and Carib.,,,,,,,,,,,0.99008306,
44,1815,Latin America and Carib.,,,,,,,,,,,,
44,1820,Latin America and Carib.,,,,,,,,27.35,,,0.99001418,
44,1825,Latin America and Carib.,,,,,,,,,,,,
44,1830,Latin America and Carib.,,,,,,,,,,,0.98994126,
44,1835,Latin America and Carib.,,,,,,,,,,,,
44,1840,Latin America and Carib.,,,,,,,,,,,0.98990244,
44,1845,Latin America and Carib.,,,,,,,,,,,,
44,1850,Latin America and Carib.,,,,,,,,28,,,0.98988075,
44,1855,Latin America and Carib.,,,,,,,,,,,,
44,1860,Latin America and Carib.,,,,,,,,35,,,0.98985778,
44,1865,Latin America and Carib.,,,,,,,,,,,,
44,1870,Latin America and Carib.,,,,,,,,39,,,0.9896778,
44,1875,Latin America and Carib.,,,,,,,,,,,,
44,1880,Latin America and Carib.,,,,,,,,44,,,0.98947325,
44,1885,Latin America and Carib.,,,,,,,,,,,,
44,1890,Latin America and Carib.,,,,,,,,48,,,0.98923985,
44,1895,Latin America and Carib.,,,,,,,,,,,,
44,1900,Latin America and Carib.,,,,,,,,54,,,0.98897219,
44,1905,Latin America and Carib.,,,,,,,,,,,,
44,1910,Latin America and Carib.,,,,,,,,56,,,0.98866341,
44,1915,Latin America and Carib.,,,,,,,,,,,,
44,1920,Latin America and Carib.,,,,,,,,53,,,0.98802393,
44,1925,Latin America and Carib.,,,,,,,,,,,,
44,1930,Latin America and Carib.,,,,,,,,60,,,0.9872139,
44,1935,Latin America and Carib.,,,,,,,,,,,,
44,1940,Latin America and Carib.,,,,,,,,69,,,0.98617971,
44,1945,Latin America and Carib.,,,,,,,,,,,,
44,1950,Latin America and Carib.,,,60.025,,,,,70.498,0.1896621,,0.98484689,
44,1955,Latin America and Carib.,,,61.989,,,,,,,,,
44,1960,Latin America and Carib.,,,63.705,,,,,112.234,1.021488,,0.98210115,
44,1965,Latin America and Carib.,39.603310165,0.61,65.237,,,,,,,,,
44,1970,Latin America and Carib.,,11.825,66.614,,,,,170.323,4.141531,,0.97984805,46.77354
44,1975,Latin America and Carib.,15.42209026,16.1175,67.932,,,,,,,,,
44,1980,Latin America and Carib.,,8.9075,69.084,,,,,209.944,10.37081,,0.97727695,42.14369
44,1985,Latin America and Carib.,29.89191787,12.835,70.203,,,,,,,,,
44,1990,Latin America and Carib.,32.9426942,16.715,71.124,,,,,257.253,2.081353,,0.97340066,44.50246
44,1995,Latin America and Carib.,,16.072,71.663,,,,,,,,,
44,2000,Latin America and Carib.,63.23910645,16.556,73.165,,,,,290.075,1.607548,,0.96913719,
44,2005,Latin America and Carib.,46.80929996,21.564,74.313,,,,,,,,,
44,2010,Latin America and Carib.,,27.4,,,,,,,1.585083,,0.96414872,
44,2015,Latin America and Carib.,,,,,,,,,,,,
48,1800,MENA,,,,,,,,64.474,,,0.98493624,
48,1805,MENA,,,,,,,,,,,,
48,1810,MENA,,,,,,,,,,,0.98431887,
48,1815,MENA,,,,,,,,,,,,
48,1820,MENA,,,,,,,,64.474,,,0.98366078,
48,1825,MENA,,,,,,,,,,,,
48,1830,MENA,,,,,,,,,,,0.98298005,
48,1835,MENA,,,,,,,,,,,,
48,1840,MENA,,,,,,,,,,,0.98227649,
48,1845,MENA,,,,,,,,,,,,
48,1850,MENA,,,,,,,,,,0.0002058814,0.98154994,
48,1855,MENA,,,,,,,,,,,,
48,1860,MENA,,,,,,,,,,0.0002058814,0.98080041,
48,1865,MENA,,,,,,,,,,,,
48,1870,MENA,,,,,,,,64.474,,0.0001975629,0.98000234,
48,1875,MENA,,,,,,,,,,,,
48,1880,MENA,,,,,,,,,,0.0001895806,0.97917959,
48,1885,MENA,,,,,,,,,,,,
48,1890,MENA,,,,,,,,,,0.0001819208,0.97833254,
48,1895,MENA,,,,,,,,,,,,
48,1900,MENA,,,,,,,,,,0.0001745704,0.97746181,
48,1905,MENA,,,,,,,,,,,,
48,1910,MENA,,,,,,,,81.882,,0.0001395976,0.97656843,
48,1915,MENA,,,,,,,,,,,,
48,1920,MENA,,,,,,,,120,,0.0001083626,0.97430127,
48,1925,MENA,,,,,,,,,,,,
48,1930,MENA,,,,160.7,,,,120,,7.88592e-05,0.97183311,
48,1935,MENA,,,,,,,,,,,,
48,1940,MENA,,,,163.8,,,,120,7.784592,0.002029972,0.96915094,
48,1945,MENA,,,,,,,,,,,,
48,1950,MENA,,,42.986,164,,,,114.84,3.260879,0.01407987,0.96624264,
48,1955,MENA,,,48.478,,,,,,,,,
48,1960,MENA,,,55.298,,,,,156.648,1.005688,0.007118012,0.95478815,
48,1965,MENA,,,61.09,,,,,,,,,
48,1970,MENA,,,65.369,,33003,,,219.543,1.553057,0.006087524,0.95356015,
48,1975,MENA,,,68.363,,34173,,-10,,,,,
48,1980,MENA,,,70.476,,38233,,-10,347.568,6.155673,0.01795786,0.92382982,
48,1985,MENA,,,71.848,,38110,,-10,,,,,
48,1990,MENA,,,72.872,,35758,,-10,500.476,6.48339,0.02548549,0.93866778,
48,1995,MENA,,,73.995,,39013,,-9,,,,,
48,2000,MENA,,0.75,74.961,,41439,,-9,634.137,8.299847,0.1032368,0.9228938,
48,2005,MENA,,0.625,75.844,,40991,,-7,,,,,
48,2010,MENA,,,,,36927,,-5,,6.18539,,0.92613102,
48,2015,MENA,,,,,40483,,,,,,,
50,1800,South and South-East Asia,,,,,,,,,,,0.62796686,
50,1805,South and South-East Asia,,,,,,,,,,,,
50,1810,South and South-East Asia,,,,,,,,,,,0.62510044,
50,1815,South and South-East Asia,,,,,,,,,,,,
50,1820,South and South-East Asia,,,,,,,,20000,,,0.61807706,
50,1825,South and South-East Asia,,,,,,,,,,,,
50,1830,South and South-East Asia,,,,,,,,,,,0.61218495,
50,1835,South and South-East Asia,4.01117117,,,,,,,,,,,
50,1840,South and South-East Asia,,,,,,,,,,,0.60762798,
50,1845,South and South-East Asia,,,,,,,,,,,,
50,1850,South and South-East Asia,,,,161.807,,,,,,0.0001644004,0.60455162,41.82703
50,1855,South and South-East Asia,,,,,,,,,,,,
50,1860,South and South-East Asia,,,,162.346,,,,,,0.0001662413,0.60290648,
50,1865,South and South-East Asia,,,,,,,,,,,,
50,1870,South and South-East Asia,5.61752866,,,163.684,,0.08,,24721,,0.000173903,0.59938846,50.1948
50,1875,South and South-East Asia,5.99355323,,25.5,,,,,,,,,
50,1880,South and South-East Asia,7.376539486,,,162.061,,0.11,,,,0.000166347,0.59966536,
50,1885,South and South-East Asia,9.128455426,,23.2,,,,,,,,,
50,1890,South and South-East Asia,7.04719195,,,,,0.15,,,,0.0001628828,0.589949,39.38298
50,1895,South and South-East Asia,5.411866626,,22,,,,,,,,,
50,1900,South and South-East Asia,6.437924248,,,,,0.29,,,,0.0001561168,0.58408335,
50,1905,South and South-East Asia,7.483231274,,21.5,,,,,,,,,
50,1910,South and South-East Asia,,,,,,0.37,,31786,,0.0001409463,0.58203018,
50,1915,South and South-East Asia,,,,,,,,,,,,
50,1920,South and South-East Asia,,,,,,0.51,,,,0.0001257759,0.58379248,
50,1925,South and South-East Asia,,,24.9,,,,,,,,,
50,1930,South and South-East Asia,,,,,,0.7,,34427,,0.0001088721,0.56272308,
50,1935,South and South-East Asia,,,,,,,,,,,,
50,1940,South and South-East Asia,,,,,,0.9299999,,41966,,9.267903e-05,0.54544941,
50,1945,South and South-East Asia,,,,,,,,,,,,
50,1950,South and South-East Asia,5.56340171,,43.576,161.555,1119,1.12,,45645.96,,7.720139e-05,0.53181734,41.35698
50,1955,South and South-East Asia,,,45.656,,1053,,,,,,,
50,1960,South and South-East Asia,8.22944726,,48.33,162.15,1129,1.23,,54593,,7.737388e-05,0.53442277,37.13574
50,1965,South and South-East Asia,5.1459930125,,50.018,,1261,,,,,,,
50,1970,South and South-East Asia,7.45629605666667,,45.956,,1306,1.7,,67331,,7.358796e-05,0.52286434,29
50,1975,South and South-East Asia,4.175051338,,53.178,,1098,,-7,,,,,
50,1980,South and South-East Asia,4.4434734825,,55.955,162.377,1138,2.26,-4,87937,0.02304276,0.0008403137,0.51784078,38.18497
50,1985,South and South-East Asia,6.0614286075,,58.722,,1203,,-7,,,,,
50,1990,South and South-East Asia,5.95601501666667,,61.301,,1309,3.16,-5,111437,0.03625289,0.0005648553,0.50161087,39.86102
50,1995,South and South-East Asia,9.2956453475,,64.053,,1446,,6,,,,,
50,2000,South and South-East Asia,,7.8,66.448,,1705,4.42,6,136681,0.05378395,0.000694639,0.53180918,47.19861
50,2005,South and South-East Asia,,3.9,68.423,,2076,,6,,,,,
50,2010,South and South-East Asia,,2.7,,,2632,4.69,5,,0.06144244,,0.53709672,
50,2015,South and South-East Asia,,,,,3402,,,,,,,
51,1800,East. Europe and form. SU,,,,,,,,413.326,,,0.92088114,
51,1805,East. Europe and form. SU,,,,,,,,,,,,
51,1810,East. Europe and form. SU,,,,,,,,,,,0.91753835,
51,1815,East. Europe and form. SU,,,,,,,,,,,,
51,1820,East. Europe and form. SU,,,,,,,,413.326,,,0.91409129,
51,1825,East. Europe and form. SU,,,,,,,,,,,,
51,1830,East. Europe and form. SU,,,,,,,,,1.132938e-05,,0.91055824,
51,1835,East. Europe and form. SU,,,,,,,,,,,,
51,1840,East. Europe and form. SU,,,,,,,,,,,0.90692803,
51,1845,East. Europe and form. SU,,,,,,,,,,,,
51,1850,East. Europe and form. SU,,,,169.324,,,,,,0.0004344264,0.90322156,29.12185
51,1855,East. Europe and form. SU,,,,,,,,,,,,
51,1860,East. Europe and form. SU,,,,167.62,,,,,0.0003594006,0.0004175001,0.89944774,
51,1865,East. Europe and form. SU,,,,,,,,,,,,
51,1870,East. Europe and form. SU,,,,,,,,,0.001950768,0.0004573538,0.89562478,59.54074
51,1875,East. Europe and form. SU,,,,,,,,,,,,
51,1880,East. Europe and form. SU,,,,,,,,,0.006713355,0.0005740152,0.89176164,
51,1885,East. Europe and form. SU,,,,,,,,,,,,
51,1890,East. Europe and form. SU,,,,166.2,,,,,0.01233064,0.0009520488,0.88788145,32.75693
51,1895,East. Europe and form. SU,,,,,,,,,,,,
51,1900,East. Europe and form. SU,,,,163.58,,,,,0.03248714,0.001821824,0.88403569,
51,1905,East. Europe and form. SU,,,,,,,,,,,,
51,1910,East. Europe and form. SU,,,,163.75,,,,,0.03956197,0.001610334,0.88021434,36.84933
51,1915,East. Europe and form. SU,,,,,,,,,,,,
51,1920,East. Europe and form. SU,,,,,,,,,0.01210287,0.0008322484,0.87655597,
51,1925,East. Europe and form. SU,,,,,,,,,,,,
51,1930,East. Europe and form. SU,,,,,,,,,0.05285834,0.00194104,0.87306198,
51,1935,East. Europe and form. SU,,,,,,,,,,,,
51,1940,East. Europe and form. SU,,,,167.99,,3.32039858,,,0.1376853,0.003761771,0.83927019,
51,1945,East. Europe and form. SU,,,,,,,,,,,,
51,1950,East. Europe and form. SU,,,62.812,,,,,1355.269,0.1865829,0.003779317,0.83847201,
51,1955,East. Europe and form. SU,,,64.916,,,,,,,,,
51,1960,East. Europe and form. SU,,,67.03,170.601,,5.70906499,,1868.852,0.2882872,0.009124839,0.78526305,
51,1965,East. Europe and form. SU,,,69.179,,,,,,,,,
51,1970,East. Europe and form. SU,,,70.756,171.749,,6.90846965,,2519.745,0.3393967,0.01741863,0.78391278,
51,1975,East. Europe and form. SU,,,70.594,,,,,,,,,
51,1980,East. Europe and form. SU,,1.97,70.919,171.653,4877,9.48736939,,3115.289,0.4054314,0.02666798,0.78076063,
51,1985,East. Europe and form. SU,,2.056,68.393,,5504,,,,,,,
51,1990,East. Europe and form. SU,,6.44,68.06,,5075,10.4819983,,3376.783,0.3888438,0.02312488,0.77912448,38.44871
51,1995,East. Europe and form. SU,,3.02,70.198,,2878,,3,,,,,
51,2000,East. Europe and form. SU,,2.414,72.675,,3667,10.60199925,5,3042.556,0.307236,0.004345411,0.78490179,42.71323
51,2005,East. Europe and form. SU,,2.126,74.001,,6660,,5,,,,,
51,2010,East. Europe and form. SU,,1.4,,,8079,10.81796047,5,,0.3148014,,0.73930924,
51,2015,East. Europe and form. SU,,,,,10042,,,,,,,
52,1800,Latin America and Carib.,,,,,,,,81.729,,,0.87632173,
52,1805,Latin America and Carib.,,,,,,,,,,,,
52,1810,Latin America and Carib.,,,,,,,,,,,0.85888899,
52,1815,Latin America and Carib.,,,,,,,,,,,,
52,1820,Latin America and Carib.,,,,,,,,81.729,,,0.84169007,
52,1825,Latin America and Carib.,,,,,,,,,,,,
52,1830,Latin America and Carib.,,,,,,,,,,,0.82468456,
52,1835,Latin America and Carib.,,,,,,,,,,,,
52,1840,Latin America and Carib.,,,,,,,,,,,0.80781762,
52,1845,Latin America and Carib.,,,,,,,,,,,,
52,1850,Latin America and Carib.,,,,,,,,136,,,0.79101574,
52,1855,Latin America and Carib.,,,,,,,,,,,,
52,1860,Latin America and Carib.,,,,,,,,153,,,0.78012376,
52,1865,Latin America and Carib.,,,,,,,,,,,,
52,1870,Latin America and Carib.,,,,,,,,162,,,0.76902877,
52,1875,Latin America and Carib.,,,,,,,,,,,,
52,1880,Latin America and Carib.,,,,,,4.34829515,,172,,,0.75758943,
52,1885,Latin America and Carib.,,,,,,,,,,,,
52,1890,Latin America and Carib.,,,,,,4.79877539,,183,,,0.7456216,
52,1895,Latin America and Carib.,,,,,,,,,,,,
52,1900,Latin America and Carib.,,,,,,5.15844722,,196,,,0.73288327,
52,1905,Latin America and Carib.,,,,,,,,,,,,
52,1910,Latin America and Carib.,,,,,,5.31234615,,172,,,0.72204714,
52,1915,Latin America and Carib.,,,,,,,,,,,,
52,1920,Latin America and Carib.,,,,,,5.6335236,,157,,,0.7097799,
52,1925,Latin America and Carib.,,,,,,,,,,,,
52,1930,Latin America and Carib.,,,,,,5.52973351,,174,0.01010101,,0.6955922,
52,1935,Latin America and Carib.,,,,,,,,,,,,
52,1940,Latin America and Carib.,,,,,,5.58488759,,194,,,0.67884688,
52,1945,Latin America and Carib.,,,,,,,,,,,,
52,1950,Latin America and Carib.,9.62791692,,57.214,,2712,5.85097764,,210.666,0.09478898,,0.65746716,48.27313
52,1955,Latin America and Carib.,,1.044,59.807,,3306,,,,,,,
52,1960,Latin America and Carib.,22.89951725,1.976,62.167,,4253,6.513,,232.339,0.2037613,,0.62898082,
52,1965,Latin America and Carib.,21.56225122,2.9475,64.218,,5174,,,,,,,
52,1970,Latin America and Carib.,23.2873356275,3.454,66.032,,8157,7.53617669,,238.756,0.4774849,,0.62424652,
52,1975,Latin America and Carib.,25.2272072825,4.096,67.59,,7861,,,,,,,
52,1980,Latin America and Carib.,33.092529915,5.258,69.12,,9854,8.11026873,,251.966,0.7390122,,0.61506312,48.14856
52,1985,Latin America and Carib.,47.117536876,6.66,70.452,,9479,,,,,,,
52,1990,Latin America and Carib.,49.94144725,9.132,71.653,,10395,8.947,,262,1.132215,,0.62893011,
52,1995,Latin America and Carib.,47.82662683,7.54333333333333,72.652,,9680,,,,,,,
52,2000,Latin America and Carib.,,11.204,73.566,,11210,9.17397996,,274,1.287472,,0.62174059,
52,2005,Latin America and Carib.,,12.166,74.456,,11615,,,,,,,
52,2010,Latin America and Carib.,,11.3,,,11828,9.675,,,1.324946,,0.68674311,
52,2015,Latin America and Carib.,,,,,11849,,,,,,,
56,1800,W. Europe,,0.8,,,,,,3250,,,0.51801062,
56,1805,W. Europe,,0.8,,,,,,,,,,
56,1810,W. Europe,,0.8,,163.1,,,,,,,0.51273012,
56,1815,W. Europe,,0.8,,,,,,,,,,
56,1820,W. Europe,20.401453304,0.8,,163.7,,,,3434,,,0.50792407,62.43673
56,1825,W. Europe,19.915970226,0.8,,,,,,,,,,
56,1830,W. Europe,17.841516878,0.8,,164,,,-4,3750,0.4167009,,0.49591996,
56,1835,W. Europe,17.43345324,0.8,,,,,-4,,,,,
56,1840,W. Europe,16.579916064,0.8,40.295,165.1,,,-4,4080,0.5153799,,0.49927852,
56,1845,W. Europe,15.179589538,0.8,37.292,,,,-4,,,,,
56,1850,W. Europe,15.020077554,1.7,41.398,166.1,3029,3.65071791,-4,4449,0.5810691,0.011684,0.49014876,52.76835
56,1855,W. Europe,15.07476562,1.7,39.562,,3397,,6,,,,,
56,1860,W. Europe,14.84409038,1.7,42.072,166.6,3761,4.06344921,6,4740,0.8837741,0.01736259,0.48091008,
56,1865,W. Europe,14.73799367,1.7,39.65,,4016,,6,,,,,
56,1870,W. Europe,15.88273855,1.8,40.668,166.6,4415,4.27,6,5096,1.35179,0.02739599,0.4735504,52.80577
56,1875,W. Europe,17.588030024,1.8,43.642,,4693,,6,,,,,
56,1880,W. Europe,16.778101898,1.7,44.274,,5028,4.79,6,5541,1.504321,0.03071539,0.45823104,
56,1885,W. Europe,18.237820628,1.7,44.926,,5147,,6,,,,,
56,1890,W. Europe,19.669127296,1.7,44.438,,5623,5.17,6,6096,1.790846,0.03667813,0.43853824,49
56,1895,W. Europe,20.774980584,1.7,47.358,,5760,,6,,,,,
56,1900,W. Europe,20.943375546,2,48.684,167.8,6121,5.17,6,6719,2.025008,0.04237793,0.4334894,
56,1905,W. Europe,21.542981012,2,50.17,,6368,,6,,,,,
56,1910,W. Europe,23.4018595425,2.5,51.2925,,6666,5.33,6,7498,2.253189,0.04777061,0.42885627,50.16337
56,1915,W. Europe,,2.5,49.79,,6329,,7,,,,,
56,1920,W. Europe,11.267426045,2.2,55.498,,6499,5.57,9,7552,2.016265,0.04025432,0.4541215,
56,1925,W. Europe,10.53459555,2.2,56.708,,7654,,9,,,,,
56,1930,W. Europe,27.8906588475,1.6,58.604,,8167,5.89,10,8076,3.159786,0.09620078,0.46321513,52.12138
56,1935,W. Europe,21.233861725,1.6,59.996,,8029,,10,,,,,
56,1940,W. Europe,,1.6,58.234,174.54,7483,6.16,,8346,2.032575,0.05868087,0.52637244,
56,1945,W. Europe,33.58413655,1.6,62.8,,7108,,10,,,,,
56,1950,W. Europe,23.344367806,0.694,67.598,,8960,6.56,10,8639.369,2.410735,0.06921691,0.5908462,37.68051
56,1955,W. Europe,18.0701882,0.658,69.362,,10302,,10,,,,,
56,1960,W. Europe,28.0959431,0.62,70.222,176.8,11404,7.26,10,9118.7,2.710741,0.07975029,0.65296143,47.11015
56,1965,W. Europe,25.916583682,0.778,70.68,,14041,,10,,,,,
56,1970,W. Europe,24.665097568,1.092,71.412,,17406,7.91,10,9637.8,3.554955,0.1173177,0.64530381,37.68051
56,1975,W. Europe,36.1691920625,1.078,72.554,,20408,,10,,,,,
56,1980,W. Europe,44.797171686,1.564,73.81,,23733,8.98,10,9846.8,3.645396,0.08425133,0.68132027,31.2765
56,1985,W. Europe,72.97532226,1.732,75.142,,24569,,10,,,,,
56,1990,W. Europe,127.387669002,1.662,76.35,,28210,9.94,10,9969.31,2.721821,0.02654873,0.66465684,26.74247
56,1995,W. Europe,169.60980138,1.98,77.318,,30020,,10,,,,,
56,2000,W. Europe,197.376784486,2.382,78.27,,34231,10.73,10,10263.62,2.725669,0.01152545,0.60975318,32.48205
56,2005,W. Europe,,1.71,79.518,,36638,,10,,,,,
56,2010,W. Europe,,1.7,80.4,,37791,11.29,8,,2.530644,,0.58858744,
56,2015,W. Europe,,,,,38569,,,,,,,
64,1800,South and South-East Asia,,,,,,,,392.287,,,0.99558266,
64,1805,South and South-East Asia,,,,,,,,,,,,
64,1810,South and South-East Asia,,,,,,,,,,,0.9954489,
64,1815,South and South-East Asia,,,,,,,,,,,,
64,1820,South and South-East Asia,,,,,,,,392.287,,,0.99499578,
64,1825,South and South-East Asia,,,,,,,,,,,,
64,1830,South and South-East Asia,,,,,,,,,,,0.99449728,
64,1835,South and South-East Asia,,,,,,,,,,,,
64,1840,South and South-East Asia,,,,,,,,,,,0.99394882,
64,1845,South and South-East Asia,,,,,,,,,,,,
64,1850,South and South-East Asia,,,,,,,,,,,0.99334536,
64,1855,South and South-East Asia,,,,,,,,,,,,
64,1860,South and South-East Asia,,,,,,,,,,,0.99268136,
64,1865,South and South-East Asia,,,,,,,,,,,,
64,1870,South and South-East Asia,,,,,,,,,,,0.99177182,
64,1875,South and South-East Asia,,,,,,,,,,,,
64,1880,South and South-East Asia,,,,,,,,,,,0.99074875,
64,1885,South and South-East Asia,,,,,,,,,,,,
64,1890,South and South-East Asia,,,,,,,,,,,0.98958313,
64,1895,South and South-East Asia,,,,,,,,,,,,
64,1900,South and South-East Asia,,,,,,,,,,,0.98827045,
64,1905,South and South-East Asia,,,,,,,,,,,,
64,1910,South and South-East Asia,,,,,,,-10,250,,,0.98679212,
64,1915,South and South-East Asia,,,,,,,-10,,,,,
64,1920,South and South-East Asia,,,,,,,-10,250,,,0.98393735,
64,1925,South and South-East Asia,,,,,,,-10,,,,,
64,1930,South and South-East Asia,,,,,,,-10,250,,,0.98112921,
64,1935,South and South-East Asia,,,,,,,-10,,,,,
64,1940,South and South-East Asia,,,,,,,-10,250,,,0.97783559,
64,1945,South and South-East Asia,,,,,,,-10,,,,,
64,1950,South and South-East Asia,,,29.518,,,,-10,164,,,0.9739736,
64,1955,South and South-East Asia,,,31.403,,,,-10,,,,,
64,1960,South and South-East Asia,,,33.356,,,,-10,212,,,0.96389992,
64,1965,South and South-East Asia,,,35.322,,,,-10,,,,,
64,1970,South and South-East Asia,,,38.905,,,,-10,309,0.003359323,,0.96117931,
64,1975,South and South-East Asia,,,43.059,,,,-10,,,,,
64,1980,South and South-East Asia,,,46.828,,,,-10,446,0.01419802,,0.95722847,
64,1985,South and South-East Asia,,,50.505,,,,-10,,,,,
64,1990,South and South-East Asia,,,54.478,,,,-10,615,0.06377853,,0.95255849,
64,1995,South and South-East Asia,,,58.411,,,,-10,,,,,
64,2000,South and South-East Asia,,2.7,62.142,,,,-10,606,0.1924533,,0.9402655,
64,2005,South and South-East Asia,,1.5,65.735,,,,-5,,,,,
